GCA_003168955.1_20110600_S2S_genomic	178
GCA_003171215.1_20110800_E2D_genomic	80
GCA_003160885.1_20110600_S1M_genomic	41
GCA_003133185.1_20120500_P31_genomic	55
GCA_003167995.1_20110700_P3M_genomic	159
GCA_003164195.1_20120700_S1D_genomic	40
GCA_003169315.1_20110600_S3S_genomic	109
GCA_003161315.1_20110600_S1D_genomic	145
GCA_003151375.1_20120700_P3D_genomic	45
GCA_003138295.1_20110800_S3D_genomic	86
GCA_003158535.1_20120600_E2D_genomic	63
GCA_003154485.1_20120700_E2X_genomic	80
GCA_003152485.1_20120700_P2D_genomic	91
GCA_003140335.1_20110800_P1M_genomic	54
GCA_003141735.1_20120800_E2D_genomic	59
GCA_003169815.1_20110800_P1D_genomic	42
GCA_003154075.1_20120700_E3M_genomic	92
GCA_003168215.1_20110700_P1S_genomic	108
GCA_003170955.1_20110800_E1S_genomic	11
GCA_003165655.1_20110600_P3S_genomic	117
GCA_003164295.1_20120700_S1D_genomic	68
GCA_003135115.1_20111000_P2D_genomic	23
GCA_003140895.1_20120800_E3X_genomic	73
GCA_003141455.1_20120800_E3S_genomic	86
GCA_003167355.1_20110700_P2D_genomic	136
GCA_003142435.1_20120800_E3D_genomic	35
GCA_003159395.1_20120700_S3X_genomic	83
GCA_003169955.1_20110800_P1D_genomic	100
GCA_003171255.1_20110800_E2D_genomic	70
GCA_003134135.1_20111000_S2M_genomic	69
GCA_003135375.1_20111000_P3M_genomic	88
GCA_003156805.1_20120600_P2M_genomic	132
GCA_003164655.1_20120700_S1D_genomic	49
GCA_003170295.1_20110800_P1D_genomic	139
GCA_003134415.1_20111000_S1D_genomic	85
GCA_003138795.1_20110800_S2D_genomic	65
GCA_003152355.1_20120700_P2M_genomic	105
GCA_003162635.1_20100900_E3D_genomic	144
GCA_003153855.1_20120700_E3M_genomic	109
GCA_003133695.1_20120500_P17_genomic	62
GCA_003154575.1_20120700_E2X_genomic	155
GCA_003162715.1_20100900_E1D_genomic	44
GCA_003164695.1_20120700_S1D_genomic	162
GCA_003163005.1_20120800_S3M_genomic	76
GCA_003168975.1_20110600_S2M_genomic	69
GCA_003141795.1_20120800_E1X_genomic	79
GCA_003141055.1_20120800_S1D_genomic	37
GCA_003139235.1_20110800_S1D_genomic	20
GCA_003140695.1_20120800_P2M_genomic	127
GCA_003166875.1_20110700_P3D_genomic	235
GCA_003132665.1_20120500_P19_genomic	56
GCA_003133955.1_20111000_S3D_genomic	104
GCA_003157995.1_20120600_S2M_genomic	89
GCA_003152915.1_20120700_E3M_genomic	139
GCA_003131305.1_20120500_P38_genomic	141
GCA_003140555.1_20120800_S1M_genomic	75
GCA_003131665.1_20120500_P32_genomic	30
GCA_003168575.1_20110600_S3S_genomic	42
GCA_003154425.1_20120700_E2X_genomic	198
GCA_003140055.1_20110800_S1D_genomic	95
GCA_003134915.1_20111000_P3D_genomic	98
GCA_003165855.1_20110700_S3M_genomic	130
GCA_003156335.1_20120600_S2D_genomic	40
GCA_003153755.1_20120700_E3M_genomic	70
GCA_003151155.1_20120700_P3D_genomic	157
GCA_003169415.1_20110600_S2S_genomic	31
GCA_003166195.1_20110700_S2M_genomic	264
GCA_003166065.1_20110700_S3M_genomic	40
GCA_003136015.1_20100900_E2D_genomic	80
GCA_003135815.1_20111000_P2D_genomic	103
GCA_003164045.1_20120700_S1D_genomic	94
GCA_003163135.1_20120800_S2X_genomic	199
GCA_003138835.1_20110800_S2D_genomic	59
GCA_003153175.1_20120700_P3D_genomic	204
GCA_003171455.1_20110800_E1D_genomic	68
GCA_003138095.1_20111000_E2D_genomic	64
GCA_003153815.1_20120700_E3M_genomic	17
GCA_003155565.1_20120700_E2X_genomic	58
GCA_003135735.1_20111000_P3D_genomic	124
GCA_003140295.1_20110800_P1M_genomic	74
GCA_003152025.1_20120700_P3D_genomic	101
GCA_003166715.1_20110700_S1D_genomic	44
GCA_003133995.1_20111000_S3D_genomic	45
GCA_003170825.1_20110800_E2D_genomic	109
GCA_003136515.1_20110800_S3S_genomic	98
GCA_003153415.1_20120700_P3D_genomic	72
GCA_003164595.1_20120700_S1D_genomic	27
GCA_003155915.1_20120600_S3M_genomic	45
GCA_003168815.1_20110600_S3D_genomic	83
GCA_003170255.1_20110800_P1D_genomic	82
GCA_003165735.1_20110700_S3M_genomic	72
GCA_003165535.1_20110700_P2D_genomic	107
GCA_003136185.1_20111000_P2D_genomic	92
GCA_003135975.1_20110700_S1M_genomic	74
GCA_003138815.1_20110800_S2D_genomic	43
GCA_003168055.1_20110700_P2D_genomic	69
GCA_003168675.1_20110600_S3M_genomic	81
GCA_003156935.1_20120600_P2D_genomic	118
GCA_003156675.1_20120600_P3M_genomic	87
GCA_003169675.1_20110800_P1D_genomic	100
GCA_003162815.1_20120800_S3X_genomic	34
GCA_003132625.1_20120500_P19_genomic	19
GCA_003151615.1_20120700_P3D_genomic	16
GCA_003153505.1_20120700_P3D_genomic	83
GCA_003171385.1_20110800_E1S_genomic	34
GCA_003154305.1_20120700_E2X_genomic	127
GCA_003159695.1_20120700_S2X_genomic	21
GCA_003152415.1_20120700_P2M_genomic	137
GCA_003140775.1_20120800_P1D_genomic	182
GCA_003155035.1_20120600_S3D_genomic	82
GCA_003157855.1_20120600_E1D_genomic	38
GCA_003155415.1_20120700_E3M_genomic	71
GCA_003157225.1_20120600_E3D_genomic	54
GCA_003170535.1_20110800_E3D_genomic	34
GCA_003135455.1_20111000_P3M_genomic	61
GCA_003135775.1_20111000_P2D_genomic	35
GCA_003137015.1_20111000_E3D_genomic	34
GCA_003134075.1_20111000_S2M_genomic	90
GCA_003170735.1_20110800_E2M_genomic	157
GCA_003164605.1_20120700_S1D_genomic	103
GCA_003158735.1_20120600_E1D_genomic	264
GCA_003135535.1_20111000_P3M_genomic	82
GCA_003161445.1_20110600_P3S_genomic	87
GCA_003160455.1_20120700_S2S_genomic	32
GCA_003157315.1_20120600_E3D_genomic	174
GCA_003154335.1_20120700_E2X_genomic	14
GCA_003138175.1_20110800_S3M_genomic	92
GCA_003169735.1_20110800_P1D_genomic	67
GCA_003162395.1_20110600_P1M_genomic	62
GCA_003164785.1_20120700_S1D_genomic	120
GCA_003159535.1_20120700_S3D_genomic	86
GCA_003162035.1_20100900_E2D_genomic	37
GCA_003141295.1_20120800_E3X_genomic	65
GCA_003160905.1_20110600_S1M_genomic	72
GCA_003138595.1_20110800_S3D_genomic	27
GCA_003136055.1_20110800_S2D_genomic	89
GCA_003170995.1_20110800_E1D_genomic	43
GCA_003136975.1_20111000_P1D_genomic	62
GCA_003156795.1_20120600_P2M_genomic	97
GCA_003168495.1_20110700_E1D_genomic	101
GCA_003135875.1_20111000_P3D_genomic	283
GCA_003136375.1_20111000_P1D_genomic	241
GCA_003166655.1_20110700_S1M_genomic	73
GCA_003153215.1_20120700_P3D_genomic	57
GCA_003159875.1_20120700_S3D_genomic	118
GCA_003160955.1_20110600_S1D_genomic	179
GCA_003164955.1_20120700_S1D_genomic	180
GCA_003155735.1_20120700_E2X_genomic	42
GCA_003138675.1_20110800_S2M_genomic	56
GCA_003157675.1_20120600_E2D_genomic	55
GCA_003155215.1_20120600_S2S_genomic	102
GCA_003135895.1_20111000_P3M_genomic	68
GCA_003164435.1_20120700_S1D_genomic	35
GCA_003163455.1_20120800_S1X_genomic	51
GCA_003157035.1_20120600_E3D_genomic	62
GCA_003169125.1_20110600_S2D_genomic	273
GCA_003156755.1_20120600_P2S_genomic	118
GCA_003154275.1_20120700_E2X_genomic	44
GCA_003154055.1_20120700_E3M_genomic	96
GCA_003132345.1_20120500_P25_genomic	81
GCA_003163735.1_20120800_S1X_genomic	134
GCA_003161775.1_20110600_E2D_genomic	59
GCA_003163475.1_20120800_S1S_genomic	98
GCA_003138735.1_20110800_S2M_genomic	214
GCA_003157545.1_20120600_E2D_genomic	167
GCA_003131905.1_20120500_P33_genomic	76
GCA_003138915.1_20110800_S1S_genomic	24
GCA_003170475.1_20110800_E3D_genomic	158
GCA_003161165.1_20110600_P3S_genomic	135
GCA_003153435.1_20120700_P3D_genomic	78
GCA_003166095.1_20110700_S2M_genomic	80
GCA_003161235.1_20110600_P1M_genomic	78
GCA_003132545.1_20120500_P22_genomic	51
GCA_003141655.1_20120800_E2X_genomic	48
GCA_003141875.1_20120800_E1D_genomic	145
GCA_003158155.1_20120600_S1D_genomic	96
GCA_003153015.1_20120700_E3M_genomic	257
GCA_003142555.1_20120800_E2X_genomic	91
GCA_003156555.1_20120600_S1D_genomic	87
GCA_003158975.1_20120500_P39_genomic	75
GCA_003165955.1_20110700_S3M_genomic	44
GCA_003157275.1_20120600_E3D_genomic	62
GCA_003163155.1_20120800_S2X_genomic	283
GCA_003171365.1_20110800_E2D_genomic	48
GCA_003154915.1_20120600_S3M_genomic	87
GCA_003165355.1_20120700_S1D_genomic	16
GCA_003153055.1_20120700_E3M_genomic	224
GCA_003132565.1_20120500_P22_genomic	93
GCA_003168135.1_20110700_P2D_genomic	102
GCA_003160555.1_20120700_S2D_genomic	114
GCA_003153275.1_20120700_P3D_genomic	53
GCA_003170135.1_20110800_E3D_genomic	171
GCA_003158415.1_20120600_E3D_genomic	76
GCA_003159165.1_20120500_P39_genomic	42
GCA_003154295.1_20120700_E2X_genomic	98
GCA_003132945.1_20120500_P13_genomic	32
GCA_003160425.1_20120700_S1X_genomic	59
GCA_003166025.1_20110700_S3M_genomic	179
GCA_003139015.1_20110800_S1M_genomic	73
GCA_003137135.1_20110800_S3S_genomic	91
GCA_003168455.1_20110700_E2D_genomic	64
GCA_003169745.1_20110800_P1M_genomic	88
GCA_003167725.1_20110700_S2M_genomic	227
GCA_003134155.1_20111000_S2M_genomic	143
GCA_003169715.1_20110800_P1D_genomic	129
GCA_003155175.1_20120600_S2S_genomic	57
GCA_003135675.1_20111000_P3D_genomic	127
GCA_003139105.1_20110800_S1M_genomic	59
GCA_003161595.1_20110600_P1D_genomic	79
GCA_003140235.1_20110800_P1M_genomic	111
GCA_003168655.1_20110600_S3M_genomic	56
GCA_003153115.1_20120700_P3D_genomic	61
GCA_003165465.1_20120700_P3D_genomic	97
GCA_003156735.1_20120600_P2S_genomic	121
GCA_003132165.1_20120500_P28_genomic	40
GCA_003139075.1_20110800_S1M_genomic	98
GCA_003132065.1_20120500_P28_genomic	76
GCA_003134515.1_20111000_P3M_genomic	27
GCA_003153095.1_20120700_P3D_genomic	150
GCA_003170815.1_20110800_E2D_genomic	83
GCA_003152635.1_20120700_P1D_genomic	77
GCA_003155815.1_20120700_E2D_genomic	65
GCA_003169565.1_20110600_S2D_genomic	31
GCA_003142095.1_20120700_S3X_genomic	58
GCA_003153875.1_20120700_E3M_genomic	230
GCA_003138935.1_20110800_S1M_genomic	69
GCA_003166835.1_20110700_P3M_genomic	56
GCA_003133065.1_20111000_S3S_genomic	102
GCA_003156495.1_20120600_S1D_genomic	105
GCA_003134685.1_20111000_P3M_genomic	100
GCA_003151435.1_20120700_P3D_genomic	266
GCA_003134755.1_20111000_P3M_genomic	101
GCA_003161875.1_20100900_E3D_genomic	23
GCA_003162215.1_20100900_E1D_genomic	142
GCA_003157415.1_20120600_E2D_genomic	38
GCA_003142515.1_20120800_E2X_genomic	77
GCA_003166995.1_20110700_P2S_genomic	75
GCA_003138355.1_20110800_S3D_genomic	89
GCA_003155895.1_20120700_E1D_genomic	221
GCA_003164875.1_20120700_P3M_genomic	98
GCA_003164635.1_20120700_S1D_genomic	178
GCA_003164015.1_20120700_S1M_genomic	44
GCA_003131465.1_20120500_P35_genomic	127
GCA_003162455.1_20110600_P1M_genomic	61
GCA_003155255.1_20120600_S2S_genomic	44
GCA_003162745.1_20100900_E1D_genomic	30
GCA_003164235.1_20120700_S1D_genomic	24
GCA_003136295.1_20111000_P1M_genomic	59
GCA_003167635.1_20110700_P1D_genomic	123
GCA_003135635.1_20111000_P3M_genomic	19
GCA_003134175.1_20111000_S3D_genomic	44
GCA_003166495.1_20110700_S2D_genomic	60
GCA_003140495.1_20120800_S1M_genomic	83
GCA_003152675.1_20120700_P1D_genomic	45
GCA_003159055.1_20120600_E1D_genomic	150
GCA_003169655.1_20110800_P1M_genomic	58
GCA_003168175.1_20110700_P2D_genomic	77
GCA_003133935.1_20111000_S3D_genomic	86
GCA_003165505.1_20110800_E1D_genomic	45
GCA_003167555.1_20110700_P1D_genomic	118
GCA_003155935.1_20120600_S3D_genomic	44
GCA_003152515.1_20120700_P2D_genomic	83
GCA_003167655.1_20110700_S3M_genomic	256
GCA_003161155.1_20110600_S1D_genomic	53
GCA_003154505.1_20120700_E2X_genomic	85
GCA_003168155.1_20110700_P2D_genomic	37
GCA_003166415.1_20110700_S2D_genomic	145
GCA_003158585.1_20120600_E2D_genomic	116
GCA_003141515.1_20120800_E3S_genomic	52
GCA_003162515.1_20110600_P1M_genomic	108
GCA_003151415.1_20120700_P3D_genomic	83
GCA_003139655.1_20110800_P1M_genomic	123
GCA_003151495.1_20120700_P3D_genomic	199
GCA_003161035.1_20110600_S1D_genomic	81
GCA_003153935.1_20120700_E3M_genomic	67
GCA_003139895.1_20110800_S2D_genomic	53
GCA_003164105.1_20120700_S1D_genomic	80
GCA_003169035.1_20110600_S2D_genomic	124
GCA_003162895.1_20120800_S3X_genomic	204
GCA_003158055.1_20120600_S2M_genomic	44
GCA_003168845.1_20110600_S3D_genomic	55
GCA_003158745.1_20120600_E1D_genomic	78
GCA_003151515.1_20120700_P3D_genomic	178
GCA_003134955.1_20111000_P3D_genomic	97
GCA_003133405.1_20120500_P26_genomic	37
GCA_003154635.1_20120700_E2X_genomic	55
GCA_003141895.1_20120800_E1X_genomic	148
GCA_003159435.1_20120700_S3D_genomic	11
GCA_003141775.1_20120800_E2D_genomic	29
GCA_003168395.1_20110700_E3M_genomic	35
GCA_003141555.1_20120800_E2X_genomic	153
GCA_003168115.1_20110700_P2D_genomic	111
GCA_003161455.1_20110600_P3S_genomic	120
GCA_003161105.1_20110600_S1D_genomic	109
GCA_003131385.1_20120500_P37_genomic	114
GCA_003161415.1_20110600_S1D_genomic	141
GCA_003157385.1_20120600_E2D_genomic	56
GCA_003157355.1_20120600_E3D_genomic	34
GCA_003165395.1_20120700_S1D_genomic	71
GCA_003165495.1_20110600_P1M_genomic	48
GCA_003168295.1_20110700_P1S_genomic	173
GCA_003133745.1_20120500_P13_genomic	74
GCA_003152815.1_20120700_E3M_genomic	33
GCA_003153795.1_20120700_E3M_genomic	161
GCA_003170635.1_20110800_E2M_genomic	22
GCA_003155495.1_20120700_E2X_genomic	156
GCA_003151895.1_20120700_P3D_genomic	73
GCA_003153585.1_20120700_P2S_genomic	55
GCA_003165435.1_20120700_S1D_genomic	103
GCA_003156095.1_20120600_S2M_genomic	20
GCA_003133385.1_20120500_P26_genomic	38
GCA_003158895.1_20120600_E1D_genomic	95
GCA_003169515.1_20110600_S2D_genomic	55
GCA_003133155.1_20120500_P32_genomic	85
GCA_003168795.1_20110600_S3M_genomic	26
GCA_003141155.1_20120800_P3M_genomic	101
GCA_003168515.1_20110700_E1M_genomic	25
GCA_003134555.1_20111000_P3M_genomic	91
GCA_003162995.1_20120800_S3M_genomic	82
GCA_003162935.1_20120800_S3M_genomic	93
GCA_003152145.1_20120700_P3D_genomic	262
GCA_003159615.1_20120700_S3D_genomic	65
GCA_003132285.1_20120500_P26_genomic	89
GCA_003152695.1_20120700_P1D_genomic	101
GCA_003170085.1_20110800_E3D_genomic	221
GCA_003166155.1_20110700_S2M_genomic	94
GCA_003160075.1_20120700_S2S_genomic	21
GCA_003155755.1_20120700_E2D_genomic	27
GCA_003153695.1_20120700_E3X_genomic	108
GCA_003133835.1_20111000_S3M_genomic	76
GCA_003171035.1_20110800_E1D_genomic	75
GCA_003157135.1_20120600_E3D_genomic	160
GCA_003134035.1_20111000_S2S_genomic	107
GCA_003142815.1_20120800_E1X_genomic	61
GCA_003163115.1_20120800_S3D_genomic	124
GCA_003133685.1_20120500_P17_genomic	38
GCA_003165415.1_20120700_S1D_genomic	70
GCA_003158655.1_20120600_E1D_genomic	314
GCA_003167455.1_20110700_P2D_genomic	57
GCA_003141755.1_20120800_E2D_genomic	209
GCA_003151425.1_20120700_P3D_genomic	117
GCA_003132605.1_20120500_P19_genomic	29
GCA_003160055.1_20120700_S2X_genomic	86
GCA_003151695.1_20120700_P3D_genomic	92
GCA_003152285.1_20120700_P3D_genomic	150
GCA_003165795.1_20110700_S3M_genomic	132
GCA_003170275.1_20110800_P1D_genomic	172
GCA_003159065.1_20120600_E1D_genomic	278
GCA_003139515.1_20110800_P2D_genomic	64
GCA_003160855.1_20120700_E2X_genomic	229
GCA_003171175.1_20110800_E3D_genomic	68
GCA_003161915.1_20100900_E3D_genomic	107
GCA_003165315.1_20120700_S1D_genomic	262
GCA_003157575.1_20120600_E2D_genomic	143
GCA_003131245.1_20120500_P39_genomic	88
GCA_003136615.1_20110800_S3S_genomic	50
GCA_003151815.1_20120700_P3D_genomic	69
GCA_003170875.1_20110800_E2D_genomic	64
GCA_003171315.1_20110800_E2D_genomic	120
GCA_003139435.1_20110800_P3S_genomic	100
GCA_003139995.1_20110800_S1M_genomic	183
GCA_003154795.1_20120700_E1S_genomic	148
GCA_003170775.1_20110800_E2M_genomic	33
GCA_003155385.1_20120700_E3M_genomic	17
GCA_003135085.1_20111000_P2M_genomic	79
GCA_003162245.1_20100900_E1D_genomic	137
GCA_003152735.1_20120700_E3M_genomic	42
GCA_003136775.1_20110800_S3M_genomic	181
GCA_003169235.1_20110600_S1M_genomic	79
GCA_003158075.1_20120600_S1S_genomic	64
GCA_003169455.1_20110600_S2M_genomic	41
GCA_003163275.1_20120800_S2X_genomic	92
GCA_003156175.1_20120600_S2D_genomic	132
GCA_003141615.1_20120800_E2X_genomic	84
GCA_003154715.1_20120700_E2D_genomic	39
GCA_003132785.1_20120500_P16_genomic	31
GCA_003131885.1_20120500_P34_genomic	92
GCA_003158705.1_20120600_E1D_genomic	22
GCA_003156955.1_20120600_E3M_genomic	25
GCA_003142955.1_20120800_E1D_genomic	185
GCA_003139055.1_20110800_S1M_genomic	43
GCA_003157695.1_20120600_E2D_genomic	48
GCA_003155555.1_20120700_E2X_genomic	70
GCA_003153375.1_20120700_P3D_genomic	127
GCA_003170235.1_20110800_P1M_genomic	62
GCA_003142635.1_20120800_E2X_genomic	54
GCA_003163955.1_20120700_S1M_genomic	57
GCA_003167275.1_20110700_P2D_genomic	381
GCA_003136275.1_20111000_P1S_genomic	126
GCA_003157435.1_20120600_E2D_genomic	60
GCA_003163595.1_20120800_S2X_genomic	23
GCA_003161535.1_20110600_P1M_genomic	32
GCA_003163235.1_20120800_S2X_genomic	236
GCA_003136395.1_20111000_P1D_genomic	74
GCA_003135835.1_20120500_P38_genomic	91
GCA_003156535.1_20120600_S1D_genomic	221
GCA_003140655.1_20120800_P2M_genomic	89
GCA_003166255.1_20110700_S2M_genomic	40
GCA_003139545.1_20110800_P2D_genomic	81
GCA_003164375.1_20120700_S1D_genomic	76
GCA_003133645.1_20120500_P19_genomic	75
GCA_003160255.1_20120700_S1X_genomic	68
GCA_003154115.1_20120700_E3M_genomic	182
GCA_003164515.1_20120700_S1D_genomic	70
GCA_003132685.1_20120500_P17_genomic	80
GCA_003132765.1_20120500_P16_genomic	130
GCA_003153535.1_20120700_P3D_genomic	77
GCA_003141135.1_20120800_P3M_genomic	84
GCA_003158025.1_20120600_S2M_genomic	93
GCA_003163755.1_20120800_S1X_genomic	53
GCA_003134255.1_20111000_S2M_genomic	45
GCA_003156135.1_20120600_S2M_genomic	71
GCA_003163835.1_20120800_S1M_genomic	190
GCA_003142155.1_20120700_S3X_genomic	98
GCA_003167215.1_20110700_P2M_genomic	62
GCA_003135215.1_20111000_S2D_genomic	40
GCA_003139375.1_20110800_P3S_genomic	82
GCA_003151235.1_20120700_P3D_genomic	84
GCA_003170115.1_20110800_E3D_genomic	72
GCA_003159355.1_20120700_S3X_genomic	119
GCA_003139315.1_20110800_S1D_genomic	57
GCA_003167515.1_20110700_P1M_genomic	151
GCA_003131425.1_20120500_P36_genomic	92
GCA_003156695.1_20120600_P3D_genomic	67
GCA_003153915.1_20120700_E3M_genomic	122
GCA_003153355.1_20120700_P3D_genomic	29
GCA_003141015.1_20120800_S1D_genomic	169
GCA_003168535.1_20110700_E1D_genomic	38
GCA_003170935.1_20110800_E2D_genomic	44
GCA_003134495.1_20111000_S1D_genomic	66
GCA_003162015.1_20100900_E2S_genomic	175
GCA_003139595.1_20110800_P2D_genomic	40
GCA_003133665.1_20120500_P19_genomic	51
GCA_003138485.1_20110800_S3D_genomic	166
GCA_003154015.1_20120700_E3M_genomic	103
GCA_003169845.1_20110800_P1D_genomic	90
GCA_003133145.1_20111000_S3M_genomic	116
GCA_003162335.1_20100900_E1D_genomic	51
GCA_003136915.1_20111000_P1M_genomic	112
GCA_003132745.1_20120500_P16_genomic	102
GCA_003169635.1_20110600_S1S_genomic	45
GCA_003157295.1_20120600_E3D_genomic	44
GCA_003139715.1_20110800_S3D_genomic	22
GCA_003151215.1_20120700_P3D_genomic	49
GCA_003140425.1_20110800_S1D_genomic	43
GCA_003164815.1_20120700_S1D_genomic	41
GCA_003132205.1_20120500_P27_genomic	57
GCA_003167975.1_20110700_P3S_genomic	62
GCA_003151745.1_20120700_P3D_genomic	84
GCA_003135755.1_20111000_P2S_genomic	123
GCA_003170895.1_20110800_E2D_genomic	23
GCA_003158255.1_20120600_E3D_genomic	64
GCA_003152315.1_20120700_P3D_genomic	227
GCA_003140095.1_20110800_P3S_genomic	224
GCA_003136895.1_20111000_P1M_genomic	75
GCA_003136495.1_20110800_S3S_genomic	26
GCA_003156345.1_20120600_S2D_genomic	63
GCA_003139255.1_20110800_S1D_genomic	85
GCA_003163915.1_20120700_S1S_genomic	82
GCA_003132705.1_20120500_P17_genomic	36
GCA_003138365.1_20110800_S3D_genomic	191
GCA_003138155.1_20110800_S3M_genomic	165
GCA_003131765.1_20120500_P36_genomic	106
GCA_003165255.1_20120700_S1D_genomic	42
GCA_003167755.1_20110700_S2D_genomic	59
GCA_003156035.1_20120600_S2M_genomic	52
GCA_003142015.1_20120800_E1D_genomic	101
GCA_003170915.1_20110800_E2D_genomic	211
GCA_003158495.1_20120600_E2D_genomic	82
GCA_003158885.1_20120600_E1D_genomic	64
GCA_003135395.1_20111000_P3M_genomic	60
GCA_003154725.1_20120700_E1X_genomic	146
GCA_003152055.1_20120700_P3D_genomic	53
GCA_003131925.1_20120500_P32_genomic	76
GCA_003164715.1_20120700_S1D_genomic	215
GCA_003156025.1_20120600_S2M_genomic	102
GCA_003152365.1_20120700_P3D_genomic	111
GCA_003134235.1_20111000_S2M_genomic	84
GCA_003132365.1_20120500_P25_genomic	302
GCA_003158815.1_20120600_E1D_genomic	56
GCA_003162675.1_20100900_E2D_genomic	54
GCA_003141175.1_20120800_P2D_genomic	86
GCA_003153955.1_20120700_E3M_genomic	47
GCA_003135495.1_20111000_P3M_genomic	117
GCA_003138715.1_20110800_S2M_genomic	59
GCA_003154225.1_20120700_E3M_genomic	41
GCA_003159895.1_20120700_S3D_genomic	131
GCA_003170035.1_20110800_E3M_genomic	218
GCA_003154375.1_20120700_E2X_genomic	21
GCA_003158965.1_20120600_E1D_genomic	128
GCA_003157975.1_20120600_S2M_genomic	44
GCA_003152095.1_20120700_P3D_genomic	68
GCA_003135355.1_20111000_S1D_genomic	26
GCA_003131685.1_20120500_P32_genomic	76
