Genome	10p_S10_R1_001.clean.fastq Relative Abundance (%)	10p_S10_R1_001.clean.fastq Variance	10p_S10_R1_001.clean.fastq RPKM	10p_S10_R1_001.clean.fastq TPM	10_S36_R1_001.clean.fastq Relative Abundance (%)	10_S36_R1_001.clean.fastq Variance	10_S36_R1_001.clean.fastq RPKM	10_S36_R1_001.clean.fastq TPM	11p_S11_R1_001.clean.fastq Relative Abundance (%)	11p_S11_R1_001.clean.fastq Variance	11p_S11_R1_001.clean.fastq RPKM	11p_S11_R1_001.clean.fastq TPM	11_S37_R1_001.clean.fastq Relative Abundance (%)	11_S37_R1_001.clean.fastq Variance	11_S37_R1_001.clean.fastq RPKM	11_S37_R1_001.clean.fastq TPM	12p_S12_R1_001.clean.fastq Relative Abundance (%)	12p_S12_R1_001.clean.fastq Variance	12p_S12_R1_001.clean.fastq RPKM	12p_S12_R1_001.clean.fastq TPM	12_S38_R1_001.clean.fastq Relative Abundance (%)	12_S38_R1_001.clean.fastq Variance	12_S38_R1_001.clean.fastq RPKM	12_S38_R1_001.clean.fastq TPM	13p_S13_R1_001.clean.fastq Relative Abundance (%)	13p_S13_R1_001.clean.fastq Variance	13p_S13_R1_001.clean.fastq RPKM	13p_S13_R1_001.clean.fastq TPM	13_S39_R1_001.clean.fastq Relative Abundance (%)	13_S39_R1_001.clean.fastq Variance	13_S39_R1_001.clean.fastq RPKM	13_S39_R1_001.clean.fastq TPM	14p_S14_R1_001.clean.fastq Relative Abundance (%)	14p_S14_R1_001.clean.fastq Variance	14p_S14_R1_001.clean.fastq RPKM	14p_S14_R1_001.clean.fastq TPM	14_S40_R1_001.clean.fastq Relative Abundance (%)	14_S40_R1_001.clean.fastq Variance	14_S40_R1_001.clean.fastq RPKM	14_S40_R1_001.clean.fastq TPM	15p_S15_R1_001.clean.fastq Relative Abundance (%)	15p_S15_R1_001.clean.fastq Variance	15p_S15_R1_001.clean.fastq RPKM	15p_S15_R1_001.clean.fastq TPM	15_S41_R1_001.clean.fastq Relative Abundance (%)	15_S41_R1_001.clean.fastq Variance	15_S41_R1_001.clean.fastq RPKM	15_S41_R1_001.clean.fastq TPM	16p_S16_R1_001.clean.fastq Relative Abundance (%)	16p_S16_R1_001.clean.fastq Variance	16p_S16_R1_001.clean.fastq RPKM	16p_S16_R1_001.clean.fastq TPM	16_S42_R1_001.clean.fastq Relative Abundance (%)	16_S42_R1_001.clean.fastq Variance	16_S42_R1_001.clean.fastq RPKM	16_S42_R1_001.clean.fastq TPM	17p_S17_R1_001.clean.fastq Relative Abundance (%)	17p_S17_R1_001.clean.fastq Variance	17p_S17_R1_001.clean.fastq RPKM	17p_S17_R1_001.clean.fastq TPM	17_S43_R1_001.clean.fastq Relative Abundance (%)	17_S43_R1_001.clean.fastq Variance	17_S43_R1_001.clean.fastq RPKM	17_S43_R1_001.clean.fastq TPM	18p_S18_R1_001.clean.fastq Relative Abundance (%)	18p_S18_R1_001.clean.fastq Variance	18p_S18_R1_001.clean.fastq RPKM	18p_S18_R1_001.clean.fastq TPM	18_S44_R1_001.clean.fastq Relative Abundance (%)	18_S44_R1_001.clean.fastq Variance	18_S44_R1_001.clean.fastq RPKM	18_S44_R1_001.clean.fastq TPM	19p_S19_R1_001.clean.fastq Relative Abundance (%)	19p_S19_R1_001.clean.fastq Variance	19p_S19_R1_001.clean.fastq RPKM	19p_S19_R1_001.clean.fastq TPM	19_S45_R1_001.clean.fastq Relative Abundance (%)	19_S45_R1_001.clean.fastq Variance	19_S45_R1_001.clean.fastq RPKM	19_S45_R1_001.clean.fastq TPM	1p_S1_R1_001.clean.fastq Relative Abundance (%)	1p_S1_R1_001.clean.fastq Variance	1p_S1_R1_001.clean.fastq RPKM	1p_S1_R1_001.clean.fastq TPM	1_S27_R1_001.clean.fastq Relative Abundance (%)	1_S27_R1_001.clean.fastq Variance	1_S27_R1_001.clean.fastq RPKM	1_S27_R1_001.clean.fastq TPM	20p_S20_R1_001.clean.fastq Relative Abundance (%)	20p_S20_R1_001.clean.fastq Variance	20p_S20_R1_001.clean.fastq RPKM	20p_S20_R1_001.clean.fastq TPM	20_S46_R1_001.clean.fastq Relative Abundance (%)	20_S46_R1_001.clean.fastq Variance	20_S46_R1_001.clean.fastq RPKM	20_S46_R1_001.clean.fastq TPM	21p_S21_R1_001.clean.fastq Relative Abundance (%)	21p_S21_R1_001.clean.fastq Variance	21p_S21_R1_001.clean.fastq RPKM	21p_S21_R1_001.clean.fastq TPM	21_S47_R1_001.clean.fastq Relative Abundance (%)	21_S47_R1_001.clean.fastq Variance	21_S47_R1_001.clean.fastq RPKM	21_S47_R1_001.clean.fastq TPM	22p_S22_R1_001.clean.fastq Relative Abundance (%)	22p_S22_R1_001.clean.fastq Variance	22p_S22_R1_001.clean.fastq RPKM	22p_S22_R1_001.clean.fastq TPM	22_S48_R1_001.clean.fastq Relative Abundance (%)	22_S48_R1_001.clean.fastq Variance	22_S48_R1_001.clean.fastq RPKM	22_S48_R1_001.clean.fastq TPM	23p_S23_R1_001.clean.fastq Relative Abundance (%)	23p_S23_R1_001.clean.fastq Variance	23p_S23_R1_001.clean.fastq RPKM	23p_S23_R1_001.clean.fastq TPM	23_S49_R1_001.clean.fastq Relative Abundance (%)	23_S49_R1_001.clean.fastq Variance	23_S49_R1_001.clean.fastq RPKM	23_S49_R1_001.clean.fastq TPM	24p_S24_R1_001.clean.fastq Relative Abundance (%)	24p_S24_R1_001.clean.fastq Variance	24p_S24_R1_001.clean.fastq RPKM	24p_S24_R1_001.clean.fastq TPM	24_S50_R1_001.clean.fastq Relative Abundance (%)	24_S50_R1_001.clean.fastq Variance	24_S50_R1_001.clean.fastq RPKM	24_S50_R1_001.clean.fastq TPM	25p_S25_R1_001.clean.fastq Relative Abundance (%)	25p_S25_R1_001.clean.fastq Variance	25p_S25_R1_001.clean.fastq RPKM	25p_S25_R1_001.clean.fastq TPM	25_S51_R1_001.clean.fastq Relative Abundance (%)	25_S51_R1_001.clean.fastq Variance	25_S51_R1_001.clean.fastq RPKM	25_S51_R1_001.clean.fastq TPM	26p_S26_R1_001.clean.fastq Relative Abundance (%)	26p_S26_R1_001.clean.fastq Variance	26p_S26_R1_001.clean.fastq RPKM	26p_S26_R1_001.clean.fastq TPM	26_S52_R1_001.clean.fastq Relative Abundance (%)	26_S52_R1_001.clean.fastq Variance	26_S52_R1_001.clean.fastq RPKM	26_S52_R1_001.clean.fastq TPM	2p_S2_R1_001.clean.fastq Relative Abundance (%)	2p_S2_R1_001.clean.fastq Variance	2p_S2_R1_001.clean.fastq RPKM	2p_S2_R1_001.clean.fastq TPM	2_S28_R1_001.clean.fastq Relative Abundance (%)	2_S28_R1_001.clean.fastq Variance	2_S28_R1_001.clean.fastq RPKM	2_S28_R1_001.clean.fastq TPM	3p_S3_R1_001.clean.fastq Relative Abundance (%)	3p_S3_R1_001.clean.fastq Variance	3p_S3_R1_001.clean.fastq RPKM	3p_S3_R1_001.clean.fastq TPM	3_S29_R1_001.clean.fastq Relative Abundance (%)	3_S29_R1_001.clean.fastq Variance	3_S29_R1_001.clean.fastq RPKM	3_S29_R1_001.clean.fastq TPM	4p_S4_R1_001.clean.fastq Relative Abundance (%)	4p_S4_R1_001.clean.fastq Variance	4p_S4_R1_001.clean.fastq RPKM	4p_S4_R1_001.clean.fastq TPM	4_S30_R1_001.clean.fastq Relative Abundance (%)	4_S30_R1_001.clean.fastq Variance	4_S30_R1_001.clean.fastq RPKM	4_S30_R1_001.clean.fastq TPM	5p_S5_R1_001.clean.fastq Relative Abundance (%)	5p_S5_R1_001.clean.fastq Variance	5p_S5_R1_001.clean.fastq RPKM	5p_S5_R1_001.clean.fastq TPM	5_S31_R1_001.clean.fastq Relative Abundance (%)	5_S31_R1_001.clean.fastq Variance	5_S31_R1_001.clean.fastq RPKM	5_S31_R1_001.clean.fastq TPM	6p_S6_R1_001.clean.fastq Relative Abundance (%)	6p_S6_R1_001.clean.fastq Variance	6p_S6_R1_001.clean.fastq RPKM	6p_S6_R1_001.clean.fastq TPM	6_S32_R1_001.clean.fastq Relative Abundance (%)	6_S32_R1_001.clean.fastq Variance	6_S32_R1_001.clean.fastq RPKM	6_S32_R1_001.clean.fastq TPM	7p_S7_R1_001.clean.fastq Relative Abundance (%)	7p_S7_R1_001.clean.fastq Variance	7p_S7_R1_001.clean.fastq RPKM	7p_S7_R1_001.clean.fastq TPM	7_S33_R1_001.clean.fastq Relative Abundance (%)	7_S33_R1_001.clean.fastq Variance	7_S33_R1_001.clean.fastq RPKM	7_S33_R1_001.clean.fastq TPM	8p_S8_R1_001.clean.fastq Relative Abundance (%)	8p_S8_R1_001.clean.fastq Variance	8p_S8_R1_001.clean.fastq RPKM	8p_S8_R1_001.clean.fastq TPM	8_S34_R1_001.clean.fastq Relative Abundance (%)	8_S34_R1_001.clean.fastq Variance	8_S34_R1_001.clean.fastq RPKM	8_S34_R1_001.clean.fastq TPM	9p_S9_R1_001.clean.fastq Relative Abundance (%)	9p_S9_R1_001.clean.fastq Variance	9p_S9_R1_001.clean.fastq RPKM	9p_S9_R1_001.clean.fastq TPM	9_S35_R1_001.clean.fastq Relative Abundance (%)	9_S35_R1_001.clean.fastq Variance	9_S35_R1_001.clean.fastq RPKM	9_S35_R1_001.clean.fastq TPM
15_S41_bin.2	NaN	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0.915996	1013.0634	33.24437	45254.992	0	0	0	0	0.88152796	3671.8271	20.601406	21657.29	0	0	0	0	0.942938	63.96564	24.686504	22417.111	0	0	0	0	1.3651205	125.67739	31.181139	29671.803	0	0	0	0	0	0	0	0	0	0	0	0	0.045686983	52.668453	0.5554851	694.00116	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0.08405362	1.7900268	2.5692875	2670.8926	0	0	0	0	0	0	0	0	0	0	0	0	0.15113716	16.040777	3.6515422	4026.6555	0	0	0	0	0.15547939	350.55527	3.918911	4549.7847	NaN	0	0	0	0.11430638	181.86848	3.0363226	3536.619	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008283113	39.120354	0.62116224	448.7644	0	0	0	0	0	0	0	0
11p_S11_bin.49	NaN	0	0	0	NaN	0	0	0	0.08684327	548.9136	5.206558	3491.3848	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024200596	3.282621	0.118983515	85.5311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052083813	304.96936	2.9379041	1997.9095	0	0	0	0
18_S44_bin.1	NaN	0	0	0	NaN	0	0	0	0.009193121	59.588413	0.6572715	440.7494	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039449677	36.278267	1.9381313	1391.2816	0	0	0	0	0.050275594	400.40836	2.1965513	1574.7902	0.023006547	0.54752356	0.65962654	598.988	0.025096402	75.98153	1.1749784	844.6307	0.036821187	1.0984766	0.89717686	853.7488	0.034211144	112.52341	2.4792507	2032.123	0.28176588	158.48456	3.6097624	4547.5615	0	0	0	0	0.5487762	391.5049	6.0488477	7557.194	0	0	0	0	0.2980853	172.97481	9.984837	15258.12	0	0	0	0	NaN	0	0	0	NaN	0	0	0	0.47974068	13.713138	5.687039	8438.916	0	0	0	0	0.23112632	1.958169	7.0313954	7309.4604	0	0	0	0	0	0	0	0	0	0	0	0	0.14025111	2.9148805	3.3383157	3681.2544	0.0480301	194.20323	5.1377773	3598.3848	0.19998612	172.15337	4.9760585	5777.1113	NaN	0	0	0	0.26504236	200.54898	6.8093495	7931.3257	NaN	0	0	0	0.3587924	404.2284	4.797062	5919.0317	0	0	0	0	0	0	0	0	0	0	0	0	0.02462421	0.34169987	4.867809	3021.7837	0	0	0	0	0.011233078	30.315954	1.5781094	963.38184	0	0	0	0	0.006713411	22.053377	0.90935594	662.4542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0110096345	13.222634	0.8723341	630.2261	0.011614298	58.98231	0.7692658	523.1361	0	0	0	0
25_S51_bin.2	NaN	0	0	0	NaN	0	0	0	0.0053537525	14.39415	0.31864935	213.67802	0	0	0	0	NaN	0	0	0	0	0	0	0	0.03389677	25.713863	2.0205114	1398.1936	0	0	0	0	0.041954808	22.094522	1.8916857	1357.941	0	0	0	0	0.060227063	246.63841	2.5040853	1795.2725	0.021282673	0.4513595	0.55677277	505.58948	0.044171877	100.687126	1.8502501	1330.0483	0.02756497	0.7100822	0.6328722	602.23773	0	0	0	0	0.020476606	15.337795	0.27685878	348.78537	0	0	0	0	0.020886889	11.527522	0.22928135	286.45517	0	0	0	0	0.022125507	38.694138	0.8127195	1241.9401	0	0	0	0	NaN	0	0	0	NaN	0	0	0	0.056356195	10.949267	0.72768956	1079.8083	0	0	0	0	0.27469996	2.319217	7.7552924	8061.983	0	0	0	0	0.7121302	0.20278665	17.592306	42479.51	0	0	0	0	0.23224947	8.019335	5.279908	5822.3022	0	0	0	0	0.37380385	367.04883	8.884891	10315.194	NaN	0	0	0	0.5706621	324.20374	13.893719	16182.991	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006285379	12.142781	0.33424225	227.2999	0	0	0	0
8_S34_bin.18	NaN	0	0	0	NaN	0	0	0	0.0020123695	16.454243	0.17733432	118.91589	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047909603	3.8902736	0.253268	181.80766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08742642	1681.1409	34.15789	16295.114	NaN	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0.13410904	2.203886	36.40074	18663.395	0.15388638	0.58749497	53.762455	26119.771	0.14939775	1808.4191	35.43993	18570.068	0.11117925	2.0278838	20.961092	13011.989	0.12117929	358.39032	24.389019	12909.608	0.11552346	465.75385	14.046213	8574.732	0.3049611	13473.531	204.40799	128025.35	0.19566128	812.88116	18.149319	13221.55	0.32702747	4406.1567	41.733116	25868.023	0.38630602	11.173878	43.111656	28534.672	0.30759203	20191	61.21577	33756.56	0.40376154	4810.382	67.81717	38597.984	0.22511955	34.408096	51.898857	27217.383	0.3757921	1142.584	25.7422	18597.695	0	0	0	0	0	0	0	0
16p_S16_bin.5	NaN	0	0	0	NaN	0	0	0	0.08449301	2452.886	5.4527717	3656.489	0.034677666	72.09448	2.620042	1820.34	NaN	0	0	0	0	0	0	0	0.106794745	267.05414	7.1110163	4920.8247	0	0	0	0	0.14841047	748.51056	7.6415234	5485.4453	0	0	0	0	0.15653993	7800.337	7.2926774	5228.3936	0.08385788	6.061747	2.5328913	2300.046	0.15685233	2987.2014	7.5666366	5439.262	0.08888282	7.6344132	2.3846424	2269.2131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031661052	50.930157	1.3942418	2130.581	0	0	0	0	NaN	0	0	0	NaN	0	0	0	0.024683382	1.7200304	0.38035414	564.4022	0	0	0	0	0.0775953	1.1477399	2.7039108	2810.84	0	0	0	0	0	0	0	0	0	0	0	0	0.045415327	2.5471568	1.3141094	1449.1052	0.03475215	146.12077	3.870498	2710.8115	0.05123243	90.15731	1.5418034	1790.0052	NaN	0	0	0	0.058223885	65.08308	2.0438943	2380.6665	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008618325	29.355291	2.0951896	1109.0265	0.026021965	137.30109	3.6594088	2233.9438	0	0	0	0	0.014338991	117.35467	1.6862926	1228.443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007114489	1.020042	1.9493132	1022.281	0.02259654	92.44965	1.8674105	1349.1285	0.113740176	2164.6465	6.625916	4505.926	0.07043983	2.7937033	3.5022886	2539.495
11p_S11_bin.16	NaN	0	0	0	NaN	0	0	0	0.03824842	110.37474	2.6495616	1776.7275	0.020099321	37.838684	1.4333706	995.87	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061188847	1.8550655	1.6914958	1535.999	0	0	0	0	0.018884689	0.6680485	0.4611898	438.86575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031572312	113.781166	1.787274	1215.4281	0.06869626	1.605228	3.159355	2290.8352
19_S45_bin.1	NaN	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053594764	187.99316	3.5118256	2878.4756	0.014429027	8.343376	0.2225476	280.36435	0	0	0	0	0	0	0	0	0	0	0	0	0.91757995	663.1768	32.30901	49372.332	0	0	0	0	NaN	0	0	0	NaN	0	0	0	0.39610115	24.596754	5.4044967	8019.6543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025935343	103.662254	2.7641716	1935.9648	0	0	0	0	NaN	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17_S43_bin.7	NaN	0	0	0	NaN	0	0	0	0.008133584	70.62662	0.58084905	389.5025	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008306115	8.9617605	0.4371242	313.78845	0	0	0	0	0.005643295	38.474594	0.2742097	196.59126	0	0	0	0	0.003986984	10.248452	0.21101563	151.68811	0	0	0	0	0	0	0	0	3.9233725	7818.215	50.714	63889.25	0	0	0	0	4.334949	24161.496	48.92637	61126.688	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0.08421752	0.90878356	2.5394135	2639.8374	0	0	0	0	0	0	0	0	0	0	0	0	0.14255708	5.6336164	3.5155735	3876.72	0	0	0	0	0.38665834	588.0434	9.664658	11220.491	NaN	0	0	0	0.39659718	424.45016	10.236678	11923.375	NaN	0	0	0	3.50172	8942.945	47.35281	58428.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009319615	59.4276	0.5950256	404.64478	0	0	0	0
8_S34_bin.6	NaN	0	0	0	NaN	0	0	0	0.0099779405	99.19402	0.71814686	481.5708	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003660017	42.293816	0.2029738	145.51952	0	0	0	0	0.0032784638	12.563935	0.19600147	140.89528	0	0	0	0	0	0	0	0	0.107297905	1036.6511	1.6228738	2044.488	0	0	0	0	0.111080796	2107.224	1.484534	1854.7184	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060141478	3.4522176	1.6508994	1820.4927	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030540807	96.92562	2.912664	2121.8396	0	0	0	0	0.13158055	2.8462343	14.696247	9727.126	0	0	0	0	0.12404378	1965.1499	21.095554	12006.484	0	0	0	0	0.41135707	810.4266	27.854753	20123.93	0.0077009676	50.059055	0.5273155	358.5987	0	0	0	0
26_S52_bin.3	NaN	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4404354	6772.018	45.41039	57207.777	0	0	0	0	0.013362649	8.500295	0.15293439	191.07013	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0.035599038	21.012085	1.2319	1434.8804	NaN	0	0	0	3.6719902	7040.2207	50.288635	62050.477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11p_S11_bin.29	NaN	0	0	0	NaN	0	0	0	0.067191854	468.3346	4.135495	2773.1572	0.022401495	36.59575	1.6602577	1153.5054	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04976242	62.609848	2.4296193	1744.0947	0	0	0	0	0.043726463	600.9342	1.9877923	1425.1227	0.015901703	0.6852513	0.4850714	440.47943	0.023234185	105.49543	1.1224582	806.877	0.02791948	1.26578	0.7070208	672.7971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016622944	191.24808	4.6380067	2430.257	0	0	0	0	0.012734158	29.931473	3.3065414	1750.2198	0.019230617	86.096634	2.7741103	1693.4996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00993229	44.37261	1.0825821	782.12177	0.04860558	378.02448	2.8526065	1939.9032	0.036293775	1.0562638	1.7848238	1294.1682
9p_S9_bin.7	NaN	0	0	0	NaN	0	0	0	0.041586515	279.24356	2.4485989	1641.9675	0.07085954	102.5613	4.429768	3077.6929	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07087288	100.01155	3.1779623	2281.2917	0	0	0	0	0.058650244	691.6487	2.4496932	1756.2776	0.036162496	1.2426802	0.9583858	870.2828	0.03667686	183.1744	1.5843949	1138.9386	0.052827407	2.3837783	1.2081696	1149.6879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01443816	56.367264	1.9709686	1203.209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006562582	17.093267	0.5728399	413.85367	0.090780415	323.87006	4.614552	3138.1062	0.031146374	0.7068445	1.4145981	1025.7196
15p_S15_bin.2	NaN	0	0	0	NaN	0	0	0	0.00601396	49.097267	0.39902928	267.57886	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08647653	77.81703	3.952854	2837.5444	0	0	0	0	0.068397895	295.09082	3.0684824	2199.9097	0.04002434	1.0746316	1.093383	992.87006	0.04123043	79.80475	1.7686825	1271.4137	0.08198983	3.0110638	1.8907151	1799.195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121838525	2.2912333	0.45711392	698.529	0	0	0	0	NaN	0	0	0	NaN	0	0	0	0.018800823	3.2104824	0.27192447	403.5049	0	0	0	0	0.27553988	2.7643778	8.095715	8415.865	0	0	0	0	0	0	0	0	0	0	0	0	0.18891183	10.288606	4.4773088	4937.2515	0	0	0	0	0.26421636	305.79922	6.552182	7606.9673	NaN	0	0	0	0.26532304	231.75162	6.754271	7867.1724	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00963262	40.489845	0.5529663	376.0423	0	0	0	0
8_S34_bin.1	NaN	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021478817	56.89899	1.9705734	1435.5381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43171832	887.1736	29.678303	21441.373	0	0	0	0	0	0	0	0
